mlsno,area,soldprice,solddate,type,style,bdrm,wshrm,latitude,longitude,house_condo,maint,aptno,address
W3535260,Meadowvale,208000,2016-07-03,Condo Apt,Apartment,1,1,43.5866887,-79.7596712,condo,409.03,603,"6720 Glen Erin Dr, Mississauga"
W3535124,Hurontario,405000,2016-07-03,Condo Apt,2-Storey,2,2,43.60533,-79.67329,condo,721.53,304,"483 Faith Dr, Mississauga"
W3535387,Meadowvale Village,530000,2016-07-03,Semi-Detached,2-Storey,3,3,43.62398,-79.7504,house,,,"1662 Samuelson Circ, Mississauga"
W3535659,Erindale,708000,2016-07-03,Semi-Detached,Bungalow,3,3,43.5625,-79.6592,house,,,"1263 Shadeland Dr, Mississauga"
W3536094,Erin Mills,988888,2016-07-03,Detached,2-Storey,4,3,43.54572,-79.67648,house,,,"3373 Sanderling Cres, Mississauga"
W3535229,East Credit,1050000,2016-07-03,Detached,2-Storey,4,4,43.57299,-79.67661,house,,,"4714 Creditview Rd, Mississauga"
W3537857,Hurontario,1151000,2016-07-03,Detached,2-Storey,4,4,43.61092,-79.64498,house,,,"4943 Maxine Pl, Mississauga"
W3536688,Erin Mills,610000,2016-07-03,Semi-Detached,2-Storey,3,3,43.53691,-79.68129,house,,,"3328 Chokecherry Cres, Mississauga"
W3536506,Churchill Meadows,865000,2016-07-03,Detached,2-Storey,4,3,43.55437,-79.74731,house,,,"3459 Jorie Cres, Mississauga"
W3536920,Streetsville,750000,2016-07-03,Detached,2-Storey,3,4,43.5788,-79.72761,house,,,"2385 Hargood Pl, Mississauga"
W3537457,Meadowvale Village,955100,2016-07-03,Detached,2-Storey,4,4,43.63194,-79.72613,house,,,"7147 Gillespie Lane, Mississauga"
W3538571,East Credit,420100,2016-07-03,Condo Townhouse,2-Storey,3,3,43.59148,-79.70316,condo,285,27,"1485 Torrington Dr, Mississauga"
W3537643,Erindale,530000,2016-07-03,Condo Townhouse,3-Storey,3,3,43.56321,-79.63538,condo,169,15,"800 Dundas St, Mississauga"
W3538491,Meadowvale,905000,2016-07-03,Detached,2-Storey,4,3,43.57681,-79.7642599,house,,,"3161 Alfresco Terr, Mississauga"
W3537976,Central Erin Mills,1160000,2016-07-03,Detached,2-Storey,4,4,43.56514,-79.73173,house,,,"5671 Wells Pl, Mississauga"
W3538762,Churchill Meadows,703000,2016-07-03,Semi-Detached,2-Storey,3,4,43.55407,-79.73643,house,,,"5399 Festival Dr, Mississauga"
W3539571,East Credit,880000,2016-07-03,Detached,2-Storey,4,2,43.592546,-79.6789765,house,,,"947 Winterton Way, Mississauga"
W3538642,Lisgar,995000,2016-07-03,Detached,2-Storey,4,5,43.57233,-79.76589,house,,,"3333 Trelawny Circ, Mississauga"
W3539118,Sheridan,1280000,2016-07-03,Detached,2-Storey,4,4,43.53445,-79.66098,house,,,"2462 Rathlin Crt, Mississauga"
W3539185,Clarkson,1550000,2016-07-03,Detached,2-Storey,4,3,43.52006,-79.60417,house,,,"1310 Gatehouse Dr, Mississauga"
W3539993,Cooksville,264700,2016-07-03,Condo Apt,Apartment,1,1,43.5802426,-79.623474,condo,426.78,2015,"135 Hillcrest Ave, Mississauga"
W3540231,Meadowvale,415000,2016-07-03,Condo Townhouse,2-Storey,3,2,43.58849,-79.76025,condo,393.16,4,"6779 Glen Erin Dr, Mississauga"
W3540664,Fairview,650000,2016-07-03,Semi-Detached,Backsplit 5,4,3,43.58204,-79.6260099,house,,,"130 Surbray Grve, Mississauga"
W3540200,Clarkson,853000,2016-07-03,Detached,2-Storey,4,3,43.51127,-79.61981,house,,,"920 Fletcher Valley Cres, Mississauga"
W3541825,Applewood,904000,2016-07-03,Detached,Backsplit 4,4,3,43.60956,-79.609,house,,,"3526 Pinesmoke Cres, Mississauga"
W3488441,Hurontario,203000,2016-07-02,Condo Apt,Stacked Townhse,2,2,43.61517,-79.6594,condo,525.71,1114,"95 Trailwood Dr, Mississauga"
W3512249,Lorne Park,847500,2016-07-02,Detached,2-Storey,3,4,43.53569,-79.63412,house,,,"1522 Indian Rd, Mississauga"
W3513433,Erin Mills,805000,2016-07-02,Detached,2-Storey,3,3,43.55142,-79.6962099,house,,,"2553 Folkway Dr, Mississauga"
W3522357,Hurontario,282000,2016-07-02,Condo Apt,Apartment,2,2,43.61329,-79.66021,condo,659.59,2412,"35 Trailwood Dr, Mississauga"
W3521621,Mississauga Valleys,410000,2016-07-02,Condo Townhouse,3-Storey,4,3,43.58647,-79.62267,condo,405,133,"180 Mississauga Valley Blvd, Mississauga"
W3522466,Churchill Meadows,755000,2016-07-02,Semi-Detached,2-Storey,4,3,43.5521699,-79.7377999,house,,,"3348 Sunlight St, Mississauga"
W3524957,Mississauga Valleys,216000,2016-07-02,Condo Apt,Apartment,2,1,43.59163,-79.63127,condo,775,708,"3590 Kaneff Cres, Mississauga"
W3526176,Streetsville,845000,2016-07-02,Detached,2-Storey,3,4,43.57866,-79.72656,house,,,"2360 Hargood Pl, Mississauga"
W3530421,City Centre,258000,2016-07-02,Condo Apt,Apartment,1,1,43.58898,-79.63077,condo,425.9,3001,"3515 Kariya Dr, Mississauga"
W3536096,Central Erin Mills,936000,2016-07-02,Detached,2-Storey,4,3,43.5623099,-79.71986,house,,,"2502 Burnford Tr, Mississauga"
W3538064,Lakeview,445000,2016-07-02,Condo Apt,Apartment,3,2,43.5878319,-79.5476245,condo,706.05,410,"1535 Lakeshore Rd, Mississauga"
W3537939,Erin Mills,956000,2016-07-02,Detached,2-Storey,4,3,43.54009,-79.70165,house,,,"4111 Sharonton Crt, Mississauga"
W3539320,Port Credit,395000,2016-07-02,Condo Apt,Apartment,1,1,43.5559,-79.58205,condo,519.69,312,"1 Hurontario St, Mississauga"
W3541385,Creditview,268000,2016-07-02,Condo Apt,Apartment,2,1,43.58879,-79.6515299,condo,856,404,"350 Rathburn Rd, Mississauga"
W3541211,East Credit,670000,2016-07-02,Semi-Detached,2-Storey,4,3,43.59925,-79.70632,house,,,"1343 Prestonwood Cres, Mississauga"
W3472504,Northeast,177000,2016-07-01,Comm Element Condo,Multi-Level,3,1,43.7143299,-79.6314699,condo,621,704,"3533 Derry Rd, Mississauga"
W3500645,Mississauga Valleys,269000,2016-07-01,Condo Apt,Apartment,2,2,43.59163,-79.63127,condo,782.54,1501,"3590 Kaneff Cres, Mississauga"
W3508334,Clarkson,3150000,2016-07-01,Detached,2-Storey,5,7,43.50985,-79.6028,house,,,"1559 Watersedge Rd, Mississauga"
W3507800,Malton,515000,2016-07-01,Semi-Detached,Bungalow,3,2,43.72183,-79.62564,house,,,"6877 Darcel Ave, Mississauga"
W3511667,Central Erin Mills,1611200,2016-07-01,Detached,2-Storey,5,6,43.57062,-79.71026,house,,,"2257 Manor Hill Dr, Mississauga"
W3527065,City Centre,330000,2016-07-01,Condo Apt,Apartment,1,2,43.5952804,-79.6357524,condo,703,,"60 Absolute Ave, Mississauga"
W3529906,Hurontario,428000,2016-07-01,Condo Apt,2-Storey,2,3,43.61132,-79.64865,condo,693.75,Th 104,"220 Forum Dr, Mississauga"
W3531738,Churchill Meadows,414000,2016-07-01,Condo Townhouse,Stacked Townhse,2,3,43.5591403,-79.7371651,condo,208,16,"5625 Oscar Peterson Blvd, Mississauga"
W3534161,Cooksville,295000,2016-07-01,Condo Apt,Apartment,2,2,43.5802426,-79.623474,condo,444.45,713,"135 Hillcrest Ave, Mississauga"
W3535123,Hurontario,279900,2016-07-01,Condo Apt,Apartment,2,1,43.60213,-79.64969,condo,617.03,810,"50 Kingsbridge Garden Circ, Mississauga"
W3536245,Meadowvale Village,630000,2016-07-01,Semi-Detached,2-Storey,3,3,43.6353099,-79.71436,house,,,"446 Oaktree Circ, Mississauga"
W3536634,Creditview,848000,2016-07-01,Detached,2-Storey,4,3,43.57139,-79.66371,house,,,"1082 Shagbark Cres, Mississauga"
W3537801,Lisgar,660000,2016-07-01,Semi-Detached,2-Storey,3,4,43.58955,-79.78863,house,,,"3434 Crimson King Circ, Mississauga"
W3539668,Hurontario,365000,2016-07-01,Condo Apt,Apartment,2,2,43.59345,-79.66913,condo,944.76,,"700 Constellation Dr, Mississauga"
W3540771,Malton,485000,2016-07-01,Semi-Detached,Backsplit 4,3,2,43.71958,-79.6568999,house,,,"7792 Priory Cres, Mississauga"
W3540806,Cooksville,346500,2016-07-01,Condo Townhouse,Stacked Townhse,2,1,43.5703699,-79.63115,condo,228,138,"601 Shoreline Dr, Mississauga"
W3524944,City Centre,335000,2016-06-30,Condo Apt,Apartment,2,2,43.5952804,-79.6357524,condo,609.17,3701,"60 Absolute Ave, Mississauga"
W3529059,City Centre,283000,2016-06-30,Condo Apt,Apartment,1,1,43.58836,-79.63952,condo,440,706,"223 Webb Dr, Mississauga"
W3530719,Churchill Meadows,500170,2016-06-30,Condo Townhouse,3-Storey,2,3,43.5514484,-79.723938,condo,247,31,"3050 Erin Centre Blvd, Mississauga"
W3534386,Churchill Meadows,557500,2016-06-30,Condo Townhouse,3-Storey,3,4,43.5599599,-79.73828,condo,360.96,5,"3235 Thomas St, Mississauga"
W3534137,Churchill Meadows,637000,2016-06-30,Semi-Detached,3-Storey,3,3,43.53966,-79.72614,house,,,"3600 Southwick St, Mississauga"
W3536749,Hurontario,225000,2016-06-30,Condo Apt,Stacked Townhse,2,2,43.61517,-79.6594,condo,541.6,1132,"95 Trailwood Dr, Mississauga"
W3537885,Mississauga Valleys,305000,2016-06-30,Condo Apt,Apartment,3,2,43.58977,-79.62595,condo,472.36,511,"50 Mississauga Valley Blvd, Mississauga"
W3538754,Lisgar,600000,2016-06-30,Att/Row/Twnhouse,2-Storey,4,4,43.57747,-79.7831,house,,,"6963 Guardian Crt, Mississauga"
W3539461,Erindale,305000,2016-06-30,Condo Apt,Stacked Townhse,4,2,43.55284,-79.64888,condo,574,246,"3025 The Credit Woodlands , Mississauga"
W3539497,Churchill Meadows,566000,2016-06-30,Att/Row/Twnhouse,2-Storey,3,4,43.54266,-79.72355,house,,,"3449 Southwick St, Mississauga"
W3544868,Lorne Park,1000000,2016-06-30,Detached,Bungalow,3,1,43.5339,-79.61845,house,,,"1277 Queen Victoria Ave, Mississauga"
W3494619,Hurontario,522500,2016-06-29,Condo Apt,Multi-Level,3,3,43.60316,-79.65116,condo,1234,2208,"55 Kingsbridge Garden Circ, Mississauga"
W3504415,Cooksville,246000,2016-06-29,Condo Apt,Apartment,1,1,43.5802426,-79.623474,condo,444.6,214,"135 Hillcrest Ave, Mississauga"
W3507565,City Centre,260000,2016-06-29,Condo Apt,Apartment,1,1,43.58904,-79.6496,condo,416.36,503,"385 Prince Of Wales Dr, Mississauga"
W3508339,City Centre,300000,2016-06-29,Condo Apt,Apartment,1,2,43.58904,-79.6496,condo,470,1709,"385 Prince Of Wales Dr, Mississauga"
W3508588,City Centre,330000,2016-06-29,Comm Element Condo,Multi-Level,2,2,43.58852,-79.6315,condo,525.7,103,"3525 Kariya Dr, Mississauga"
W3509832,Cooksville,700000,2016-06-29,Detached,Bungalow,3,2,43.57004,-79.6230099,house,,,"2528 Whaley Dr, Mississauga"
W3515278,Sheridan,353000,2016-06-29,Condo Townhouse,2-Storey,3,4,43.52675,-79.67448,condo,408,13,"2605 Woodchester Dr, Mississauga"
W3519461,East Credit,972500,2016-06-29,Detached,2-Storey,4,3,43.58036,-79.67703,house,,,"1145 White Clover Way, Mississauga"
W3518545,Erindale,262888,2016-06-29,Condo Townhouse,Stacked Townhse,5,2,43.55284,-79.64888,condo,590.03,252,"3025 The Credit Woodlands Dr, Mississauga"
W3522011,City Centre,274000,2016-06-29,Condo Apt,Apartment,1,1,43.5863327,-79.6435049,condo,343.56,408,"310 Burnhamthorpe Rd, Mississauga"
W3525091,City Centre,350000,2016-06-29,Condo Apt,Apartment,2,2,43.5865653,-79.6481343,condo,509.51,1808,"4099 Brickstone Mews, Mississauga"
W3523476,Malton,380000,2016-06-29,Condo Townhouse,2-Storey,4,3,43.72301,-79.6453499,condo,382,90,"7500 Goreway Dr, Mississauga"
W3524221,Lakeview,745000,2016-06-29,Detached,Sidesplit 4,3,3,43.57097,-79.56862,house,,,"1066 Cawthra Rd, Mississauga"
W3526912,Meadowvale Village,614000,2016-06-29,Semi-Detached,2-Storey,3,4,43.633461,-79.72541046,house,,,"829 Othello Crt, Mississauga"
W3526254,Erindale,634000,2016-06-29,Semi-Detached,Backsplit 5,4,3,43.56375,-79.63153,house,,,"2603 Chisholm Crt, Mississauga"
W3525753,Meadowvale,830000,2016-06-29,Detached,2-Storey,4,3,43.5702,-79.7471,house,,,"6169 Edenwood Dr, Mississauga"
W3527921,Malton,346000,2016-06-29,Condo Townhouse,2-Storey,4,3,43.72335,-79.64373,condo,287.14,14,"7475 Goreway Dr, Mississauga"
W3532308,Rathwood,678800,2016-06-29,Semi-Detached,Bungalow-Raised,3,3,43.63084,-79.6062,house,,,"1658 Warren Dr, Mississauga"
W3527548,Hurontario,835000,2016-06-29,Detached,2-Storey,4,4,43.59975,-79.67495,house,,,"649 Amesbury Ave, Mississauga"
W3528581,City Centre,310000,2016-06-29,Condo Apt,Apartment,2,2,43.58632,-79.64139,condo,594.09,505,"325 Webb Dr, Mississauga"
W3529244,Erin Mills,680000,2016-06-29,Detached,2-Storey,3,3,43.52051,-79.69235,house,,,"3194 Valcourt Cres, Mississauga"
W3529740,East Credit,935000,2016-06-29,Detached,2-Storey,5,5,43.59301,-79.67511,house,,,"5143 Heatherleigh Ave, Mississauga"
W3529771,Mississauga Valleys,455000,2016-06-29,Condo Townhouse,3-Storey,3,2,43.60009,-79.60992,condo,311.5,65,"3345 Silverado Dr, Mississauga"
W3529956,Hurontario,213000,2016-06-29,Condo Apt,Apartment,2,2,43.61517,-79.6594,condo,523,934,"95 Trailwood Dr, Mississauga"
W3530975,East Credit,510000,2016-06-29,Condo Townhouse,2-Storey,3,3,43.59370729,-79.67271095,condo,284.75,116,"833 Scollard Crt, Mississauga"
W3530468,Applewood,540000,2016-06-29,Semi-Detached,Backsplit 3,4,2,43.6102,-79.59764,house,,,"3299 Media Crt, Mississauga"
W3532682,Churchill Meadows,655000,2016-06-29,Semi-Detached,2-Storey,4,3,43.56571,-79.74574,house,,,"5958 Long Valley Rd, Mississauga"
W3531330,Rathwood,865000,2016-06-29,Detached,2-Storey,4,4,43.61651,-79.61002,house,,,"4017 Sasha Crt, Mississauga"
W3533505,Meadowvale Village,625000,2016-06-29,Semi-Detached,2-Storey,3,4,43.62036,-79.71205,house,,,"759 Fable Cres, Mississauga"
W3534740,Mineola,1025000,2016-06-29,Detached,Backsplit 4,4,2,43.57691,-79.58521,house,,,"1559 Leda Ave, Mississauga"
W3533277,Clarkson,1503500,2016-06-29,Detached,2-Storey,5,5,43.51926,-79.61857,house,,,"1607 Petrie Way, Mississauga"
W3535000,Cooksville,230000,2016-06-29,Condo Apt,Apartment,1,1,43.5801343,-79.6235989,condo,525.98,1205,"155 Hillcrest Ave, Mississauga"
W3534212,Hurontario,304000,2016-06-29,Condo Apt,Apartment,2,1,43.60213,-79.64969,condo,608,211,"50 Kingsbridge Garden Circ, Mississauga"
W3534000,Sheridan,462000,2016-06-29,Condo Townhouse,2-Storey,3,2,43.52399876,-79.65199577,condo,271.25,82,"2080 Leanne Blvd, Mississauga"
W3534457,Cooksville,650000,2016-06-29,Semi-Detached,Bungalow-Raised,3,2,43.56371,-79.62246,house,,,"547 Cavell Dr, Mississauga"
W3534885,Erindale,641000,2016-06-29,Detached,Bungalow,3,4,43.56382,-79.66623,house,,,"3648 Queenston Dr, Mississauga"
W3533917,East Credit,675900,2016-06-29,Semi-Detached,2-Storey,4,3,43.59652,-79.70585,house,,,"1333 Weir Chse, Mississauga"
W3535259,Erin Mills,879000,2016-06-29,Detached,2-Storey,4,3,43.55464,-79.69139,house,,,"4495 Sawmill Valley Dr, Mississauga"
W3534483,Churchill Meadows,985000,2016-06-29,Detached,2-Storey,4,4,43.56526,-79.74479,house,,,"5930 Long Valley Rd, Mississauga"
W3535028,Churchill Meadows,1150000,2016-06-29,Detached,2-Storey,4,5,43.55108,-79.72776,house,,,"3228 Countess Cres, Mississauga"
W3534165,Sheridan,1175000,2016-06-29,Detached,Sidesplit 4,4,3,43.5381,-79.63522,house,,,"2037 Obeck Cres, Mississauga"
W3536378,Central Erin Mills,255500,2016-06-29,Condo Apt,Apartment,1,1,43.5613699,-79.71319,condo,471.03,406,"2585 Erin Centre Blvd, Mississauga"
W3535961,Sheridan,460500,2016-06-29,Condo Townhouse,3-Storey,3,2,43.5239,-79.65311,condo,288,6,"2088 Leanne Blvd, Mississauga"
W3535568,Hurontario,563000,2016-06-29,Condo Apt,Apartment,2,2,43.6039699,-79.64981,condo,925,3010,"25 Kingsbridge Garden Circ, Mississauga"
W3535742,Clarkson,560000,2016-06-29,Att/Row/Twnhouse,2-Storey,2,2,43.5117199,-79.62876,house,,,"2016 Lakeshore Rd, Mississauga"
W3536101,Streetsville,721650,2016-06-29,Detached,Bungalow,3,2,43.59098,-79.72299,house,,,"16 Swanhurst Blvd, Mississauga"
W3536255,Meadowvale Village,780000,2016-06-29,Detached,2-Storey,4,3,43.62164,-79.74137,house,,,"7211 Atwood Lane, Mississauga"
W3537126,Hurontario,315000,2016-06-29,Condo Apt,Apartment,2,2,43.6015,-79.64896,condo,598,2202,"4470 Tucana Crt, Mississauga"
W3538449,Cooksville,1180000,2016-06-29,Detached,2-Storey,5,4,43.560689,-79.6183591,house,,,"560 Isabella Ave, Mississauga"
W3538599,Lorne Park,2950000,2016-06-29,Detached,2-Storey,4,5,43.54619,-79.61561,house,,,"1499 Gregwood Rd, Mississauga"
W3538707,Mineola,590000,2016-06-29,Detached,Bungalow,2,1,43.56751,-79.57522,house,,,"436 Marf Ave, Mississauga"
W3540545,Fairview,221600,2016-06-29,Condo Apt,Apartment,2,2,43.58767,-79.62825,condo,634,205,"25 Fairview Rd, Mississauga"
W3539940,Erindale,1510000,2016-06-29,Detached,Bungalow,2,4,43.55814,-79.62168,house,,,"628 Sir Richard's Rd, Mississauga"
W3477770,Streetsville,649000,2016-06-28,Detached,Bungalow,2,2,43.57711,-79.71477,house,,,"69 Thomas St, Mississauga"
W3479548,Sheridan,222000,2016-06-28,Condo Apt,2-Storey,3,2,43.52844,-79.6484399,condo,600,721,"2121 Roche Crt, Mississauga"
W3487440,City Centre,270000,2016-06-28,Condo Apt,Apartment,2,2,43.59051,-79.63569,condo,544.66,303,"285 Enfield Pl, Mississauga"
W3492234,Fairview,339500,2016-06-28,Condo Apt,Apartment,2,2,43.5896199,-79.63024,condo,644.74,1909,"3504 Hurontario St, Mississauga"
W3493245,Erindale,295000,2016-06-28,Condo Apt,Multi-Level,2,1,43.55854,-79.63812,condo,611,213,"1000 Cedarglen Gate, Mississauga"
W3495692,City Centre,258000,2016-06-28,Condo Apt,Apartment,1,2,43.58863,-79.64015,condo,432,1705,"220 Burnhamthorpe Rd, Mississauga"
W3506671,City Centre,278500,2016-06-28,Condo Apt,Apartment,1,2,43.58768,-79.63996,condo,407.96,2810,"225 Webb Dr, Mississauga"
W3512317,City Centre,405000,2016-06-28,Condo Apt,Apartment,2,2,43.60624,-79.65422,condo,502.52,1804,"55 Eglinton Ave, Mississauga"
W3518296,East Credit,1121000,2016-06-28,Detached,2-Storey,4,4,43.57517,-79.67886,house,,,"4805 Creditview Rd, Mississauga"
W3519168,Clarkson,1008500,2016-06-28,Detached,Sidesplit 4,4,2,43.5200699,-79.61849,house,,,"1584 Steveles Cres, Mississauga"
W3520052,Meadowvale,300000,2016-06-28,Condo Apt,Stacked Townhse,3,2,43.58031,-79.75599,condo,401,4F,"2866 Battleford Rd, Mississauga"
W3521576,Clarkson,310000,2016-06-28,Condo Townhouse,2-Storey,3,2,43.51169,-79.63645,condo,384,202,"2170 Bromsgrove Rd, Mississauga"
W3521304,Hurontario,835000,2016-06-28,Detached,2-Storey,4,4,43.59972,-79.67295,house,,,"611 Stapleford Terr, Mississauga"
W3523202,Mississauga Valleys,407000,2016-06-28,Condo Townhouse,2-Storey,5,2,43.58647,-79.62267,condo,395,54,"180 Mississauga Valley Blvd, Mississauga"
W3524387,Meadowvale,225000,2016-06-28,Condo Apt,Apartment,2,1,43.57954,-79.75744,condo,594.34,305,"2900 Battleford Rd, Mississauga"
W3526581,Rathwood,540500,2016-06-28,Condo Townhouse,3-Storey,3,3,43.61489,-79.61671,condo,266.13,25,"4101 Westminster Pl, Mississauga"
W3524146,Rathwood,760000,2016-06-28,Detached,2-Storey,3,3,43.62539,-79.61225,house,,,"4212 Highgate Cres, Mississauga"
W3526748,Churchill Meadows,611000,2016-06-28,Semi-Detached,2-Storey,3,4,43.5543,-79.75699,house,,,"3940 Freeman Terr, Mississauga"
W3525566,Erin Mills,871000,2016-06-28,Detached,2-Storey,4,4,43.52396,-79.69028,house,,,"3127 Orleans Rd, Mississauga"
W3525755,Central Erin Mills,945000,2016-06-28,Detached,2-Storey,3,4,43.564679,-79.7331823,house,,,"5739 Greensboro Dr, Mississauga"
W3527007,Hurontario,283000,2016-06-28,Condo Apt,Apartment,2,2,43.59345,-79.66913,condo,944.72,608,"700 Constellation Dr, Mississauga"
W3527790,Meadowvale Village,717000,2016-06-28,Detached,2-Storey,3,3,43.63914,-79.72939,house,,,"7563 Magistrate Terr, Mississauga"
W3527749,Port Credit,1040000,2016-06-28,Detached,2-Storey,3,3,43.5626,-79.57571,house,,,"18 Tecumseth Ave, Mississauga"
W3527431,Mineola,1760000,2016-06-28,Detached,Bungalow,2,3,43.56152,-79.59184,house,,,"1357 Avonbridge Dr, Mississauga"
W3528625,City Centre,255000,2016-06-28,Condo Apt,Apartment,2,2,43.59972,-79.63784,condo,756,203,"4205 Shipp Dr, Mississauga"
W3528763,Lisgar,447000,2016-06-28,Condo Townhouse,3-Storey,3,2,43.56862,-79.77311,condo,176.02,47,"3895 Doug Leavens Blvd, Mississauga"
W3528337,Hurontario,590000,2016-06-28,Condo Townhouse,2-Storey,3,3,43.602176,-79.6547119,condo,286.26,80,"4635 Regents Terr, Mississauga"
W3528712,Meadowvale,595000,2016-06-28,Semi-Detached,Bungalow,3,2,43.57299,-79.7449199,house,,,"6274 Starfield Cres, Mississauga"
W3530104,Applewood,183900,2016-06-28,Condo Apt,Apartment,2,1,43.60985,-79.59098,condo,513.32,302,"3145 Queen Frederica Dr, Mississauga"
W3532131,City Centre,370000,2016-06-28,Condo Apt,Apartment,2,2,43.58955002,-79.65234375,condo,646.6,2315,"335 Rathburn Rd, Mississauga"
W3531541,City Centre,465000,2016-06-28,Condo Townhouse,2-Storey,3,4,43.5583,-79.64044,condo,308.76,15,"1039 Cedarglen Gate, Mississauga"
W3532516,Cooksville,485000,2016-06-28,Condo Townhouse,Stacked Townhse,2,2,43.5691599,-79.63069,condo,278,6,"774 Neighbourhood Circ, Mississauga"
W3532095,Erin Mills,493000,2016-06-28,Condo Townhouse,2-Storey,3,4,43.53737,-79.66911,condo,280,56,"3079 Fifth Line, Mississauga"
W3532161,Malton,537500,2016-06-28,Detached,Bungalow-Raised,3,2,43.70095,-79.64786,house,,,"15 North Alarton St, Mississauga"
W3534805,Meadowvale Village,884000,2016-06-28,Detached,2-Storey,4,4,43.63965,-79.71832,house,,,"388 Derrydale Dr, Mississauga"
W3531336,Lorne Park,1151000,2016-06-28,Detached,Bungalow,3,2,43.54932,-79.6046,house,,,"577 Indian Rd, Mississauga"
W3533639,City Centre,307000,2016-06-28,Condo Apt,Apartment,2,2,43.58355,-79.64277,condo,605.64,2007,"400 Webb Dr, Mississauga"
W3533617,Mississauga Valleys,650000,2016-06-28,Semi-Detached,2-Storey,4,3,43.60656,-79.61835,house,,,"3647 Holden Cres, Mississauga"
W3532760,Lakeview,868000,2016-06-28,Detached,Bungalow,3,2,43.5871799,-79.56811,house,,,"1429 Applewood Rd, Mississauga"
W3532369,Rathwood,894500,2016-06-28,Detached,2-Storey,3,4,43.61146,-79.61922,house,,,"609 Greycedar Cres, Mississauga"
W3534291,Erin Mills,447500,2016-06-28,Condo Townhouse,2-Storey,3,2,43.54801,-79.69839,condo,286,70,"2676 Folkway Dr, Mississauga"
W3534922,Malton,455900,2016-06-28,Condo Townhouse,3-Storey,3,2,43.71727,-79.6262,condo,85,133,"7035 Rexwood Rd, Mississauga"
